order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
24109,2055,prior,25,0,17,2
24117,14770,prior,14,0,11,7
24119,35657,prior,6,4,13,3
24121,43160,prior,14,3,9,5
24123,58430,prior,5,6,17,6
24128,42886,prior,28,1,7,14
24129,46931,prior,1,0,13,
24131,19306,test,4,2,15,16
24135,48547,prior,25,1,18,3
24139,48669,prior,9,0,11,5
24140,55374,prior,3,3,18,30
24144,40226,prior,13,0,10,13
24149,56278,prior,1,0,12,
24155,53507,prior,11,0,16,9
24156,24593,prior,3,6,19,30
24158,35490,prior,37,0,11,9
24169,57941,prior,24,5,16,8
24176,16725,prior,22,3,17,3
24177,46290,prior,9,5,0,2
24180,34196,prior,58,3,16,9
24185,58667,test,18,6,14,30
24192,46221,prior,1,4,8,
24197,57229,prior,4,0,16,7
24203,41256,prior,12,2,11,30
24204,53464,prior,14,3,20,4
24206,10517,prior,1,1,11,
24207,56510,prior,22,6,20,3
24211,37447,train,4,1,19,13
24217,159,prior,3,4,9,30
24218,5950,prior,24,1,15,6
24219,52089,prior,3,2,9,7
24223,62154,test,5,6,15,8
24224,22144,prior,2,4,13,6
24225,62523,prior,8,5,16,2
24226,23777,prior,4,0,17,30
24227,12541,prior,3,1,20,4
24230,41156,train,4,0,8,30
24232,47694,prior,52,2,10,8
24233,50129,prior,4,4,14,30
24239,32956,train,9,2,15,30
24243,59997,prior,4,1,10,6
24250,36272,prior,38,6,11,5
24252,40172,prior,4,6,7,30
24258,54984,prior,32,1,9,15
24260,50087,prior,92,3,10,1
24261,6164,prior,1,5,20,
24266,32300,prior,21,4,10,9
24275,20279,prior,3,6,12,12
24280,1993,prior,13,3,9,13
24291,37877,prior,3,6,12,6
24302,40593,prior,28,3,13,2
24306,48864,prior,9,1,10,6
24307,40509,prior,23,1,10,26
24310,12157,prior,28,3,9,4
24314,23762,prior,6,0,9,17
24315,48875,prior,15,4,8,3
24317,36376,prior,21,0,22,0
24321,41248,prior,8,4,9,6
24323,59500,prior,35,5,17,1
24324,45936,prior,5,4,12,30
24327,28477,prior,37,5,11,2
24328,61230,prior,11,4,11,23
24330,55429,prior,5,5,3,14
24335,12143,test,12,2,14,21
24339,11532,prior,3,4,10,3
24340,59265,prior,1,5,16,
24347,61652,prior,9,4,21,7
24348,58484,prior,1,5,13,
24352,62556,prior,66,3,1,6
24354,43779,prior,7,1,19,8
24358,43629,prior,20,4,14,30
24361,15229,prior,74,4,7,19
24363,57294,prior,22,0,20,10
24366,41324,prior,1,6,14,
24371,48581,prior,1,2,14,
24372,62456,test,4,2,15,0
24373,52078,prior,3,3,13,18
24376,4602,prior,6,1,13,2
24385,5066,prior,3,4,8,30
24386,60030,train,8,1,15,8
24392,59897,prior,3,0,13,15
24394,44164,prior,2,5,9,3
24396,25481,prior,28,4,15,7
24398,1044,prior,13,6,12,10
24401,60753,prior,5,3,10,24
24406,35583,prior,17,6,12,8
24408,14127,prior,16,4,18,1
24409,20522,prior,2,2,9,13
24411,47854,prior,7,0,22,4
24412,34781,prior,8,0,23,4
24416,53050,train,56,3,14,1
24417,10511,train,16,0,17,17
24418,8351,prior,21,3,12,1
24423,45840,prior,7,5,11,30
24428,31710,prior,7,5,20,30
24430,58285,prior,8,4,11,7
24431,16922,train,31,0,12,30
24433,47197,prior,7,3,16,11
24436,25369,prior,73,1,9,28
24437,53459,prior,12,0,9,18
24442,61429,prior,1,5,16,
24459,25954,prior,5,3,15,1
24460,33494,prior,7,6,15,5
24461,55432,train,8,1,9,30
24468,54640,prior,1,1,8,
24473,45474,prior,7,3,11,7
24481,62131,prior,15,4,13,30
24483,27853,prior,9,0,12,7
24495,7168,prior,11,3,13,6
24498,55793,prior,23,2,20,0
24500,7649,prior,26,1,8,9
24503,39843,prior,1,4,16,
24511,7528,test,5,1,23,1
24516,38521,prior,29,6,16,4
24517,27624,test,6,5,12,5
24518,20055,prior,14,3,16,22
24519,22966,prior,2,4,9,30
24522,58656,prior,4,4,16,17
24524,11823,prior,34,0,13,3
24528,8944,prior,16,2,9,9
24531,13070,prior,12,1,15,7
24533,1043,prior,6,1,14,7
24535,50154,prior,8,4,15,30
24540,15886,prior,8,4,9,23
24543,20398,prior,40,1,12,1
24549,7018,prior,22,3,9,17
24551,45589,prior,4,0,16,21
24559,44061,prior,13,0,10,25
24560,27629,prior,15,2,16,25
24561,30446,prior,10,2,15,30
24563,40819,prior,17,5,12,25
24566,13160,prior,45,2,15,3
24567,41151,prior,14,0,21,6
24570,16344,prior,3,0,16,30
24571,25432,prior,9,4,21,4
24575,15626,prior,84,2,13,2
24577,32912,prior,5,4,0,23
24582,11319,test,8,3,9,30
24586,22938,prior,11,4,12,10
24588,29200,prior,27,2,9,6
24589,9351,prior,1,1,12,
24593,47683,prior,14,2,8,30
24596,34372,prior,4,4,20,0
24600,48842,prior,9,0,13,15
24602,40907,prior,3,1,19,3
24603,43667,prior,20,4,11,15
24608,37762,prior,21,3,21,2
24609,58640,prior,14,4,9,18
24613,55474,prior,10,2,11,7
24615,8463,prior,1,2,13,
24616,13330,prior,64,2,11,1
24618,31359,prior,7,1,8,18
24622,37894,prior,2,6,14,30
24624,3267,prior,4,5,16,7
24627,22961,prior,5,0,9,21
24628,36852,prior,16,1,8,17
24629,46683,train,30,5,18,2
24636,4994,prior,27,1,16,9
24640,28779,prior,8,5,9,30
24645,4940,prior,1,6,9,
24653,35362,prior,5,2,15,4
24660,6437,prior,2,6,7,28
24661,24990,prior,22,0,20,7
24662,4661,prior,7,0,15,5
24664,47668,train,11,6,5,17
24665,21459,prior,8,0,12,21
24668,61124,prior,11,4,16,12
24678,55132,prior,8,3,11,16
24681,20388,prior,2,3,21,19
24695,22378,prior,5,5,8,30
24697,48093,prior,19,0,14,8
24701,21421,prior,84,2,16,2
24710,7344,prior,11,1,17,6
24712,32994,prior,17,2,10,8
24714,27389,prior,1,5,15,
24722,42163,prior,33,1,15,19
24726,10143,prior,9,3,11,5
24731,47750,prior,4,4,17,19
24732,3572,prior,15,0,13,8
24733,719,prior,5,4,10,9
24743,29799,prior,4,3,13,9
24746,48221,prior,2,1,14,0
24747,33363,prior,19,2,11,9
24748,23448,prior,13,3,22,7
24755,18500,prior,11,0,14,20
24756,9867,prior,15,2,19,18
24758,25111,prior,1,4,19,
24759,25434,prior,6,0,17,3
24761,38313,prior,61,4,16,2
24763,59123,prior,19,0,21,14
24768,39925,prior,16,3,10,14
24776,61491,prior,6,4,15,30
24780,55347,prior,5,3,9,9
24785,20075,prior,25,0,14,4
24796,35243,prior,1,5,12,
24797,37723,prior,2,4,13,30
24801,36619,prior,8,2,9,5
24803,59625,prior,15,5,20,23
24808,43378,prior,16,6,16,4
24809,48028,prior,13,6,18,3
24813,12507,prior,30,0,15,9
24820,40874,prior,6,0,14,30
24821,60751,prior,21,1,17,13
24822,19833,prior,14,2,8,7
24823,31442,prior,5,2,20,7
24824,36741,prior,14,4,16,1
24825,16971,prior,2,1,13,7
24826,12486,prior,10,4,15,6
24827,12273,prior,35,0,10,8
24828,24489,prior,10,2,0,30
24829,23824,prior,19,1,11,7
24834,31341,prior,6,2,16,4
24835,50607,prior,14,0,10,3
24837,55149,prior,16,3,10,9
24846,1427,prior,11,6,23,10
24851,27006,prior,3,5,17,7
24862,53299,train,6,0,9,11
24864,2578,prior,4,6,10,5
24867,33992,prior,11,5,7,5
24868,43190,prior,31,3,12,9
24878,23545,prior,1,4,20,
24879,42767,prior,3,1,8,8
24880,42421,prior,30,0,18,7
24886,1666,prior,52,4,6,4
24890,50740,prior,13,4,11,18
24891,44228,prior,18,3,8,2
24892,13233,prior,4,4,16,30
24894,25327,prior,42,3,15,2
24900,46248,prior,56,2,11,1
24902,9926,prior,8,1,17,30
24906,24091,prior,21,3,13,2
24911,47589,prior,16,4,11,5
24917,32437,prior,22,4,11,9
24919,44898,prior,19,4,3,10
24920,41537,prior,13,6,22,6
24921,38612,train,6,6,14,22
24929,18037,prior,40,2,14,3
24932,62409,prior,7,1,18,21
24933,43353,prior,20,5,9,3
24937,56280,prior,12,5,13,4
24941,17247,prior,23,0,20,30
24944,38974,prior,20,4,16,6
24947,56218,prior,60,3,17,1
24953,8994,prior,8,6,9,7
24956,20557,prior,8,4,23,15
24958,35603,prior,3,3,21,30
24959,21958,prior,5,0,9,16
24961,49046,prior,10,0,10,26
24965,26113,prior,18,3,15,8
24983,33651,prior,1,4,15,
24985,34403,prior,2,0,9,25
24993,63022,prior,20,1,8,10
24994,50723,train,4,0,19,7
24997,56536,train,6,6,18,7
24998,35583,prior,5,3,19,2
25000,11844,prior,13,3,17,6
25003,1716,prior,27,1,10,7
25004,8816,prior,2,4,17,6
25007,7732,prior,27,1,17,3
25009,7409,test,22,5,9,30
25018,46614,prior,2,2,7,6
25019,48332,prior,11,0,12,14
25021,49975,prior,6,2,16,19
25022,34854,prior,12,1,19,18
25023,10543,prior,6,3,17,30
25024,7299,prior,2,1,17,30
25032,5762,prior,20,6,8,6
25033,48352,prior,3,1,8,10
25035,10993,prior,8,1,14,10
25037,817,prior,13,5,14,30
25041,16229,prior,58,4,14,9
25042,1743,prior,4,3,18,6
25046,47915,prior,30,4,13,9
25048,60527,prior,42,0,18,8
25053,21942,prior,12,6,8,8
25056,31515,prior,2,3,17,13
25057,59851,prior,3,4,8,1
25058,57092,prior,1,4,10,
25060,45034,prior,12,3,8,30
25066,2018,prior,7,6,9,30
25068,21234,test,62,6,13,4
25074,12359,prior,30,2,15,7
25079,53199,test,64,0,14,8
25091,37592,prior,3,6,22,6
25092,6559,prior,5,4,16,5
25093,44746,prior,10,6,13,16
25099,50959,prior,12,1,15,5
25104,10219,prior,9,4,10,30
25106,24232,prior,6,5,16,30
25108,55794,prior,31,1,16,1
25111,20323,prior,10,1,13,6
25112,45400,prior,10,5,11,29
25113,8257,prior,11,4,8,9
25118,33199,prior,51,4,9,8
25122,19364,prior,55,6,15,2
25123,54995,prior,45,5,15,23
25129,39786,prior,30,2,11,8
25131,30479,prior,28,0,16,6
25132,47202,prior,27,5,13,4
25133,10595,prior,7,3,12,23
25135,53153,prior,10,6,13,13
25139,21743,prior,15,6,10,22
25142,13406,prior,88,5,13,13
25145,49780,prior,13,2,9,7
25150,62163,prior,5,0,13,20
25155,28476,prior,37,3,12,1
25158,56184,prior,10,4,10,8
25162,35796,train,9,2,14,4
25163,49656,prior,18,3,15,2
25165,47542,prior,5,1,13,30
25169,28865,prior,21,1,12,14
25170,51169,prior,7,0,21,2
25171,36678,prior,14,3,18,9
25176,57518,prior,45,3,12,5
25177,58791,prior,11,5,8,2
25183,41302,prior,6,3,16,30
25185,12942,prior,85,1,15,3
25188,38287,prior,6,4,10,27
25198,58241,prior,3,5,10,9
25199,10105,prior,1,4,21,
25209,34552,prior,7,3,18,5
25216,49769,prior,3,1,8,8
25219,51204,train,9,2,10,27
25220,20471,prior,1,3,13,
25221,16288,prior,16,0,11,6
25226,36972,prior,40,4,15,9
25228,60550,prior,33,6,16,7
25230,10314,prior,10,1,19,9
25231,22095,prior,5,1,14,4
25233,60351,prior,41,4,12,6
25236,39947,prior,12,1,9,6
25238,58514,prior,14,5,11,30
25239,34043,prior,8,6,15,19
25242,55806,prior,51,2,12,1
25245,27494,prior,5,0,13,17
25246,55290,prior,1,3,11,
25248,4596,prior,27,1,17,7
25252,47399,prior,10,4,14,7
25253,45438,prior,6,6,16,3
25255,5145,prior,2,0,13,14
25262,51384,prior,6,0,15,4
25263,51083,prior,4,1,15,21
25265,10579,prior,15,3,15,0
25266,10156,prior,47,2,8,2
25268,5498,prior,15,0,22,21
25269,45277,prior,9,4,18,11
25271,17941,prior,5,6,14,21
25272,34362,prior,6,4,8,3
25280,13866,prior,14,4,16,5
25283,10555,prior,4,5,13,30
25288,53567,prior,4,2,10,5
25291,56575,prior,2,0,9,6
25295,40661,prior,1,1,14,
25304,43187,prior,9,5,14,6
25307,47077,prior,22,0,2,3
25308,59138,prior,35,2,15,8
25310,54633,prior,2,1,17,21
25311,14494,prior,10,5,15,21
25314,17016,prior,8,2,14,15
25315,49668,train,4,5,11,30
25320,10493,prior,2,6,4,12
25325,49710,prior,3,5,11,30
25326,7743,prior,3,0,11,7
25328,45230,prior,20,5,12,9
25332,10379,prior,42,1,18,14
25333,43524,prior,2,0,14,30
25343,12990,prior,2,1,15,7
25344,35629,prior,49,2,9,3
25345,28116,prior,3,2,18,10
25353,44628,prior,24,1,11,13
25357,42985,prior,4,3,16,6
25360,36095,prior,4,6,11,10
25364,5362,prior,25,4,12,9
25366,49894,prior,19,1,14,2
25369,16302,prior,2,4,11,30
25370,41396,prior,18,2,6,2
25374,21103,prior,4,4,15,6
25375,16609,prior,5,2,11,13
25376,47251,prior,46,3,10,2
25378,55514,prior,4,3,14,10
25379,20004,prior,5,0,8,30
25381,652,prior,26,6,15,1
25382,23527,prior,2,0,15,4
25386,18215,prior,14,1,18,4
25391,28927,prior,4,2,21,6
25393,49296,prior,42,5,11,7
25394,16047,prior,33,3,17,3
25396,40821,prior,18,0,9,15
25400,62424,prior,6,3,8,14
25405,10252,prior,22,0,11,6
25411,54474,test,4,6,13,7
25420,53268,prior,9,4,14,11
25421,32582,prior,3,2,15,4
25425,24578,prior,12,4,11,22
25429,25998,prior,17,4,12,24
25436,12993,prior,47,3,19,14
25437,8221,prior,7,0,22,7
25438,50304,prior,4,3,19,4
25443,1202,prior,29,5,15,13
25444,54354,prior,4,4,6,9
25450,45023,prior,3,1,16,30
25453,16671,prior,19,4,23,14
25454,32261,prior,13,5,10,30
25456,7470,prior,37,4,15,10
25463,5712,prior,18,0,13,2
25464,54979,prior,35,2,20,1
25465,19709,prior,16,6,12,8
25468,36811,prior,68,1,12,1
25472,46456,train,10,4,15,30
25477,37101,prior,4,3,20,14
25478,58818,prior,9,5,17,6
25480,48194,prior,13,5,10,6
25490,33410,prior,8,6,10,7
25492,5769,prior,39,2,11,8
25497,35396,prior,5,0,14,10
25499,61188,prior,17,2,10,8
25504,5732,prior,46,2,21,1
25508,32748,prior,10,1,0,24
25512,19315,prior,5,4,15,13
25517,52682,prior,5,6,18,6
25519,62995,prior,2,5,12,30
25522,31133,train,40,4,23,7
25523,61656,prior,30,1,15,0
25524,11249,train,6,1,13,14
25527,28543,prior,27,1,17,7
25530,13101,prior,1,3,13,
25533,16136,prior,9,3,14,30
25538,38464,prior,25,3,9,30
25542,54245,prior,7,5,8,4
25547,37786,prior,35,5,23,6
25551,25255,prior,5,6,12,4
25557,19767,prior,15,0,13,6
25563,42716,prior,5,0,18,6
25568,55576,prior,28,3,17,7
25573,12824,prior,56,2,17,1
25580,1932,prior,2,1,12,30
25586,6567,prior,46,3,22,7
25600,55962,prior,12,3,8,7
25601,40898,prior,1,0,12,
25607,35705,prior,1,6,18,
25608,29915,prior,12,0,14,7
25610,4591,prior,17,1,13,7
25613,49937,prior,19,6,21,28
25617,9592,prior,17,0,14,5
25623,26429,prior,2,5,13,5
25625,31688,prior,18,6,16,1
25627,45730,prior,6,2,14,11
25636,8265,prior,49,0,15,5
25637,54985,prior,1,4,19,
25640,13334,prior,84,1,8,10
25641,8288,train,8,1,16,5
25645,46127,prior,14,5,15,16
25647,11511,prior,52,6,14,3
25649,19156,prior,13,0,14,30
25657,17441,prior,15,2,9,7
25661,60404,prior,14,5,9,4
25665,49637,prior,32,5,20,6
25675,61734,prior,13,5,19,0
25677,17146,prior,8,4,17,24
25680,47343,prior,3,3,15,10
25681,46524,prior,27,4,16,1
25683,1321,prior,2,1,22,15
25685,49799,prior,4,5,10,30
25687,38101,test,10,2,13,21
25693,35732,prior,28,0,14,15
25699,12395,prior,10,2,22,15
25700,40384,prior,2,3,17,2
25705,40855,prior,18,0,0,7
25710,14091,prior,25,0,22,7
25715,20878,prior,3,4,16,7
25718,23818,prior,3,6,15,30
25721,17109,prior,6,3,10,1
25722,39341,prior,6,0,10,6
25725,37432,prior,1,1,16,
25729,44972,prior,10,2,17,2
25730,37591,prior,18,3,15,15
25732,47447,prior,2,1,10,11
25734,59364,prior,11,1,9,3
25736,6736,prior,13,4,22,1
25737,10420,prior,11,1,17,27
25740,5148,prior,28,2,11,2
25741,5017,prior,21,2,20,8
25747,37424,prior,9,0,15,7
25749,17747,prior,81,3,18,0
25751,60042,prior,5,3,15,17
25759,52437,prior,2,2,17,3
25761,20733,prior,31,0,15,3
25762,38828,train,6,3,18,1
25764,53267,prior,57,1,11,3
25768,11119,prior,17,3,7,22
25769,22993,prior,10,5,13,4
25771,7186,prior,7,1,14,16
25773,30183,prior,22,1,8,4
25775,60258,prior,48,6,9,1
25776,27986,prior,1,5,18,
25777,31669,prior,37,4,11,3
25780,24002,prior,4,2,17,10
25781,61291,prior,2,0,16,28
25782,31066,test,5,4,15,30
25788,23308,prior,18,0,14,30
25791,41218,prior,1,1,20,
25795,23910,prior,1,4,16,
25797,27884,train,40,3,8,9
25798,38264,prior,34,6,15,21
25801,4369,prior,2,5,18,6
25802,47835,prior,15,3,12,19
25803,61648,prior,16,1,16,1
25806,21218,train,6,1,18,30
25807,45363,prior,1,5,14,
25815,59859,prior,44,0,16,7
25818,37595,prior,14,1,3,5
25819,2924,prior,8,5,10,4
25820,25227,train,41,0,13,8
25827,32606,prior,6,6,13,11
25838,52629,prior,2,0,21,30
25839,60710,prior,16,0,15,20
25840,18300,prior,45,3,23,5
25842,60616,prior,16,0,16,5
25855,38694,prior,11,1,8,6
25858,15637,prior,47,4,17,3
25860,40680,prior,39,1,22,10
25863,31982,prior,7,5,17,11
25881,12684,prior,5,0,12,16
25887,11774,prior,33,1,15,6
25891,5473,prior,10,2,22,7
25893,47522,prior,38,0,10,8
25894,10080,prior,7,3,11,30
25896,47969,prior,19,5,15,12
25903,42714,prior,32,2,17,4
25906,37971,prior,22,5,5,3
25913,16168,prior,23,6,12,6
25915,43334,prior,7,4,10,10
25917,31706,prior,39,1,14,2
25918,10291,train,38,0,12,8
25919,14423,prior,2,6,19,30
25924,10777,prior,1,1,11,
25927,5299,prior,7,2,8,8
25928,60389,prior,16,2,13,0
25929,51026,prior,2,0,16,1
25936,5594,train,5,4,12,30
25946,35629,prior,78,6,18,7
25949,59975,prior,20,2,13,5
25950,5101,prior,54,1,12,7
25951,56748,prior,15,4,15,7
25954,22912,prior,12,0,14,7
25956,51962,prior,40,4,18,3
25962,51297,prior,7,0,10,23
25963,40851,prior,31,1,17,2
25970,6921,prior,21,0,9,4
25972,16016,prior,5,5,16,10
25976,2495,prior,27,1,9,7
25985,12724,prior,8,6,11,30
25989,40307,prior,1,2,13,
25992,7943,prior,3,4,11,7
25996,1210,prior,13,6,14,14
25998,15993,prior,7,1,8,30
25999,45182,prior,21,1,15,8
26013,42793,prior,3,0,10,30
26017,62157,prior,45,6,20,5
26020,20261,prior,67,5,18,5
26022,12356,prior,17,5,17,2
26023,42980,prior,28,2,16,7
26026,6250,prior,43,5,17,11
26037,28386,prior,23,5,11,13
26044,22260,prior,1,2,17,
26046,30465,prior,8,3,9,17
26049,11219,prior,4,5,8,18
26051,51478,prior,10,0,15,1
26056,57664,prior,8,6,16,26
26057,49656,prior,29,1,13,1
26060,26568,prior,22,3,15,8
26062,28168,prior,17,2,13,15
26063,2876,prior,4,2,12,7
26064,18440,train,29,0,17,20
26068,47269,prior,2,0,15,14
26076,50643,prior,85,4,13,2
26077,37199,prior,8,4,11,3
26078,53067,prior,8,4,13,30
26079,32582,prior,68,4,16,4
26089,43810,prior,10,2,15,1
26091,40278,prior,10,5,12,1
26094,15691,prior,9,1,12,7
26098,39679,prior,3,2,19,23
26100,8916,prior,11,6,11,14
26101,58105,prior,4,5,8,30
26103,4674,prior,26,1,15,7
26107,27233,prior,43,5,9,4
26108,19218,prior,1,2,19,
26114,28866,prior,8,4,17,6
26124,35697,prior,4,2,14,30
26125,20851,prior,1,0,20,
26127,14080,prior,19,1,7,14
26128,49725,prior,9,2,11,5
26132,10757,prior,38,0,17,12
26134,59509,prior,36,3,8,8
26136,42416,prior,6,6,14,2
26142,46622,prior,28,2,14,7
26143,6360,prior,10,4,14,6
26146,57937,train,11,1,11,23
26149,22273,prior,76,0,16,2
26152,20261,prior,43,5,14,8
26155,45236,prior,68,5,13,1
26165,47070,prior,11,1,14,16
26170,7386,prior,52,4,8,3
26173,3644,prior,10,5,17,0
26175,1553,prior,30,6,2,12
26177,58843,prior,97,3,9,2
26180,60224,test,5,0,16,11
26182,2366,prior,15,6,20,20
26183,34943,prior,1,0,21,
26192,32245,prior,5,3,11,23
26203,30929,prior,8,5,9,30
26204,59037,prior,44,1,12,6
26214,19372,prior,2,3,11,30
26217,270,prior,5,4,7,6
26218,13449,prior,3,4,15,13
26220,38591,prior,18,4,23,7
26224,55077,prior,3,1,13,30
26228,31120,prior,18,0,12,7
26229,8365,prior,12,5,6,3
26232,49085,prior,60,0,10,8
26234,2278,prior,31,2,10,14
26235,6707,prior,8,6,17,1
26238,6417,prior,45,1,12,5
26239,19719,prior,24,0,9,8
26241,7738,prior,5,1,11,7
26246,11192,prior,8,2,12,4
26247,31087,prior,86,5,9,7
26249,8167,prior,19,6,11,7
26251,16796,prior,40,2,14,2
26253,474,prior,16,3,16,3
26258,11819,prior,29,5,13,10
26259,9830,prior,12,6,18,7
26262,31462,prior,1,0,11,
26272,34404,prior,12,6,15,12
26278,60439,prior,6,1,15,7
26280,29333,prior,58,5,10,1
26291,59755,prior,37,6,16,10
26294,20779,prior,1,6,7,
26296,37176,prior,6,4,8,5
26297,45906,train,4,6,11,10
26300,58339,prior,3,4,14,6
26301,9518,test,11,2,20,30
26307,49503,prior,22,6,8,5
26309,19408,prior,34,0,20,1
26312,26525,prior,8,2,13,13
26315,48599,prior,74,1,13,7
26317,11576,prior,24,0,12,13
26319,9828,train,8,4,15,23
26320,60306,test,7,6,8,16
26324,10563,prior,9,6,12,20
26327,6050,prior,9,3,12,15
26338,33474,prior,4,3,8,30
26344,58779,prior,24,4,14,11
26347,42113,prior,5,3,11,3
26351,39737,prior,3,4,9,13
26355,16360,prior,3,5,6,18
26364,30204,prior,4,1,11,14
26371,41587,prior,6,5,20,8
26378,18978,prior,47,2,18,3
26381,46750,prior,17,6,13,24
26389,32930,prior,22,5,16,5
26392,27900,prior,18,5,15,11
26393,13500,test,7,3,19,30
26394,34598,train,6,3,19,30
26395,8790,prior,6,1,12,15
26400,8662,prior,26,1,13,7
26406,42037,prior,24,2,10,3
26418,39779,prior,18,1,15,8
26421,15036,prior,9,4,14,4
26422,18742,prior,23,5,9,27
26423,25559,prior,3,2,2,3
26427,30969,prior,14,0,15,8
26428,23631,prior,3,6,21,4
26434,58668,prior,63,4,11,3
26437,56729,prior,7,6,9,12
26438,53059,prior,39,0,7,6
26442,9967,prior,11,4,7,28
26443,11510,prior,6,1,16,22
26444,21229,train,5,0,19,30
26447,44899,prior,32,6,11,6
26455,28867,prior,13,0,7,8
26457,22836,prior,2,1,17,8
26460,29033,prior,1,5,15,
26462,30500,prior,39,0,21,1
26466,669,prior,4,4,12,18
26472,41332,prior,8,4,18,8
26477,44433,prior,41,3,15,2
26480,33230,prior,11,1,13,30
26482,23962,prior,14,0,13,6
26483,7930,test,4,0,12,12
26485,50263,prior,8,1,8,13
26494,57298,prior,5,3,19,30
26497,7379,prior,3,4,18,30
26498,53145,prior,17,5,7,3
26504,38093,prior,10,2,15,1
26507,25032,prior,3,4,16,11
26509,23210,prior,14,3,11,15
26517,58804,prior,2,2,8,4
26524,55767,prior,2,5,12,18
26527,30225,prior,10,1,14,7
26532,34302,prior,6,6,8,24
26533,24728,prior,10,5,12,6
26535,22111,prior,8,2,12,1
26538,27996,prior,4,5,18,13
26542,21010,prior,19,5,18,2
26549,20355,prior,2,3,7,30
26552,37987,prior,13,6,7,21
26553,55664,prior,40,6,10,7
26555,53267,prior,47,4,15,2
26559,14667,prior,14,6,17,2
26563,4947,prior,1,4,10,
26564,560,prior,26,1,12,7
26565,12386,prior,28,2,10,11
26568,5519,prior,9,5,8,7
26573,45647,prior,10,5,12,30
26574,14214,prior,1,3,11,
26576,32099,prior,21,2,6,1
26581,21163,prior,55,1,22,27
26584,21347,prior,32,6,12,7
26586,31785,prior,4,3,20,9
26593,60723,prior,29,0,23,4
26599,11098,prior,6,4,1,15
26602,46478,prior,4,6,19,12
26604,30482,prior,54,5,13,8
26609,45451,prior,5,1,10,12
26610,43380,prior,14,6,16,4
26611,2367,train,7,3,12,30
26613,15697,prior,2,2,11,4
26614,5738,prior,31,0,9,18
26622,10396,prior,9,0,11,4
26623,47715,prior,10,1,16,18
26624,25886,prior,6,4,19,5
26626,15207,test,9,1,20,30
26627,20843,prior,13,2,14,6
26630,7818,prior,37,2,17,3
26638,4950,prior,21,1,12,6
26647,58843,prior,77,1,15,1
26648,60560,prior,10,3,20,30
26651,29618,prior,2,2,8,5
26653,43093,prior,17,0,21,4
26658,17285,prior,9,5,17,10
26661,62906,prior,6,4,15,6
26665,53214,prior,11,3,15,3
26671,32334,prior,38,6,9,10
26674,37522,test,26,4,7,21
26675,20885,prior,36,4,12,8
26680,5493,prior,44,0,17,2
26681,21639,train,4,5,9,30
26683,4962,prior,14,0,12,8
26684,23199,prior,26,2,9,7
26686,26938,prior,7,0,18,19
26687,26952,prior,1,3,9,
26691,15910,prior,6,0,16,28
26692,54127,prior,6,0,14,4
26700,6859,prior,11,6,9,6
26702,27822,prior,68,1,12,9
26706,34461,prior,9,5,12,19
26710,18548,prior,8,1,12,5
26716,2055,prior,84,4,12,2
26717,59992,test,10,6,18,30
26720,19315,test,7,3,16,14
26740,43299,prior,3,1,17,14
26743,49889,prior,21,0,14,5
26744,61432,prior,6,0,14,0
26746,43591,prior,45,4,12,7
26751,43265,train,100,2,17,0
26753,41662,prior,27,2,16,6
26766,43667,prior,6,3,12,25
26770,2496,prior,24,0,9,5
26772,15050,prior,9,6,15,10
26775,28298,prior,18,6,14,8
26776,36316,test,14,6,14,23
26778,10662,test,20,0,15,9
26782,19475,prior,4,1,9,30
26783,35269,prior,16,3,14,7
26785,20781,prior,1,0,13,
26797,236,prior,17,0,17,7
26801,27548,prior,15,1,14,2
26806,61600,train,26,5,17,7
26807,54012,prior,38,2,9,8
26808,40108,prior,4,2,18,23
26810,28497,prior,29,1,13,1
26812,54674,prior,5,2,13,30
26814,26536,prior,37,1,15,5
26815,42739,prior,28,0,9,2
26817,8359,prior,59,2,15,4
26818,30250,prior,1,5,10,
26822,59965,prior,9,6,13,1
26826,25861,prior,9,2,9,12
26828,49008,prior,7,1,22,14
26832,6990,prior,23,6,11,14
26834,24425,prior,9,2,11,30
26838,14856,prior,10,3,14,30
26843,8020,prior,10,2,16,5
26844,60956,prior,13,0,20,7
26846,672,prior,8,3,13,7
26856,3378,prior,9,2,11,2
26858,15030,prior,24,1,8,0
26859,28369,prior,25,2,19,5
26860,15860,prior,2,4,19,12
26861,31587,prior,6,0,14,30
26862,24056,prior,4,2,10,2
26863,51757,prior,9,0,16,17
26868,55646,prior,7,6,10,20
26870,7335,prior,4,3,9,2
26873,8229,prior,1,4,19,
26875,9029,prior,40,1,0,6
26876,28745,prior,88,1,14,0
26885,48124,prior,2,4,14,29
